region,code,name,address,ramq_billing_categories,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,type,website,latitude,longitude,added_time,place_type,fax_numbers,fax_keywords_en,fax_keywords_fr
Chaudiere Appalaches,52144,"CENTRE D'OPTIQUE SEARS, RENE MARCHAND","300 COTE DU PASSAGE, LEVIS, QC, G6V 6Y8",,Les Galeries Chagnon,Lévis,CA,QC,G6V 6Y8,+1 418-833-4660,clinic,http://www.lesgalerieschagnon.ca/,46.7963417,-71.170511,1745790598.0,clinic,14188330104,"[{""fax_number"": ""14188330104"", ""keyword_en"": ""head office / general enquiries""}]","[{""fax_number"": ""14188330104"", ""keyword_fr"": ""bureau principal / renseignements généraux""}]"
Chaudiere Appalaches,52145,CENTRE VISION,"300 COTE DU PASSAGE, LEVIS, QC, G6V 6Y8",,Les Galeries Chagnon,Lévis,CA,QC,G6V 6Y8,+1 418-833-4660,clinic,http://www.lesgalerieschagnon.ca/,46.7963417,-71.170511,1745790598.0,clinic,"14188370095,14188370095","[{""fax_number"": ""14188370095"", ""keyword_en"": ""inquiries general""}, {""fax_number"": ""14188370095"", ""keyword_en"": ""inquiries general""}]","[{""fax_number"": ""14188370095"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14188370095"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,52146,CLINIQUE D'OPTOMETRIE REINE ST-ONGE,"7777 BOUL DE LA RIVE-SUD S, LEVIS, QC, G6V 6Z1",,Clinique d'optométrie Reine St-Onge,Lévis,CA,QC,G6V 4Z5,+1 418-835-3752,hospital,,46.7897164,-71.1861571,1745790598.0,hospital,"14188353986,14188353998","[{""fax_number"": ""14188353986"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14188353998"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188353986"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14188353998"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,52147,CENTRE VISION ST-ROMUALD,"2040 BOUL DE LA RIVE-SUD S, SAINT-ROMUALD, QC, G6W 2S6",,Centre Vision St-Romuald / Gestion Opto Focus Inc.,Lévis,CA,QC,G6W 2S6,+1 418-839-0617,hospital,http://www.optoplus.com/,46.75251579999999,-71.2379037,1745790598.0,hospital,14188398594,"[{""fax_number"": ""14188398594"", ""keyword_en"": ""general""}]","[{""fax_number"": ""14188398594"", ""keyword_fr"": ""général""}]"
Chaudiere Appalaches,52148,CENTRE VISION PLACE CHARNY,"8032 AV DES EGLISES, CHARNY, QC, G6X 1X7",,Centre Vision Charny / Gestion Opto Focus Inc.,Lévis,CA,QC,G6X 1X3,+1 418-832-0104,hospital,http://www.optoplus.com/,46.7227464,-71.2678246,1745790598.0,hospital,14188325943,"[{""fax_number"": ""14188325943"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188325943"", ""keyword_fr"": ""dossiers médicaux""}]"
Chaudiere Appalaches,52149,CLINIQUE D'OPTOMETRIE REINE ST-ONGE INC,"203-778C RUE COMMERCIALE, SAINT-JEAN-CHRYSOSTOME, QC, G6Z 2E9",,Clinique d'optométrie Reine St-Onge,Lévis,CA,QC,G6V 4Z5,+1 418-835-3752,hospital,,46.7897164,-71.1861571,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,52749,CLINIQUE D'OPTOMETRIE ST-NICOLAS,"140 RTE DU PONT, LEVIS, QC, G7A 2T2",,Levis Ophthalmology Clinic,Lévis,CA,QC,G6V 4Z6,+1 418-838-8080,hospital,,46.7898813,-71.1860717,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,52823,VIATEUR POMERLEAU OPTOMETRISTE,"12650A 1E AVENUE, SAINT-GEORGES, QC, G5Y 2E5",,Clinique D'Optometrie,Saint-Georges,CA,QC,G5Y 2E5,+1 418-228-4699,hospital,http://www.cliniquevisuellecarrefour.ca/,46.117349,-70.6677335,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,52861,ROBERT THIBODEAU OPTOMETRISTE,"12650B 1E AVENUE, SAINT-GEORGES, QC, G5Y 2E5",,Clinique D'Optometrie,Saint-Georges,CA,QC,G5Y 2E5,+1 418-228-4699,hospital,http://www.cliniquevisuellecarrefour.ca/,46.117349,-70.6677335,1745790598.0,hospital,14182284692,"[{""fax_number"": ""14182284692"", ""keyword_en"": ""general operations""}]","[{""fax_number"": ""14182284692"", ""keyword_fr"": ""rendez-vous""}]"
Chaudiere Appalaches,52868,COTE ET BLOUIN OPTOMETRISTES,"207 2E AVENUE, LAC-ETCHEMIN, QC, G0R 1S0",,Blouin Optométrie,Lac-Etchemin,CA,QC,G0R 1S0,+1 418-625-5253,hospital,http://www.blouin-optometrie.com/,46.407035,-70.52957529999999,1745790598.0,hospital,14186255090,"[{""fax_number"": ""14186255090"", ""keyword_en"": ""departments g\u00e9n\u00e9raux administratifs et cliniques""}]","[{""fax_number"": ""14186255090"", ""keyword_fr"": ""départements administratifs et cliniques généraux""}]"
Chaudiere Appalaches,52873,ALAIN LANGIS OPTOMETRISTE,"121 DU SANCTUAIRE, LAC-ETCHEMIN, QC, G0R 1S0",,Blouin Optométrie,Lac-Etchemin,CA,QC,G0R 1S0,+1 418-625-5253,hospital,http://www.blouin-optometrie.com/,46.407035,-70.52957529999999,1745790598.0,hospital,14186255090,"[{""fax_number"": ""14186255090"", ""keyword_en"": ""general communications""}]","[{""fax_number"": ""14186255090"", ""keyword_fr"": ""références""}]"
Chaudiere Appalaches,52909,JEROME BEGIN OPTOMETRISTE,"826 AV DU PALAIS, SAINT-JOSEPH-DE-BEAUCE, QC, G0S 2V0",,Josee Morin,Saint-Joseph-de-Beauce,CA,QC,G0S 2V0,+1 418-397-6344,hospital,,46.30597069999999,-70.8787457,1745790598.0,hospital,14187746897,"[{""fax_number"": ""14187746897"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14187746897"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,52924,LES YEUXTISTES,"300 COTE DU PASSAGE, LEVIS, QC, G6V 6Y8",,Opto-Réseau - Les Yeuxtistes,Lévis,CA,QC,G6V 0B7,+1 418-833-1322,hospital,http://www.lesyeuxtistes.com/,46.7917823,-71.16010279999999,1745790598.0,hospital,14188332694,"[{""fax_number"": ""14188332694"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188332694"", ""keyword_fr"": ""administration""}]"
Chaudiere Appalaches,52925,LES OPTICIENS PIERRE MASSON ET ASSOCIES,"126 RTE KENNEDY, LEVIS, QC, G6V 6C9",,Entrepôt de la Lunette Lévis,Lévis,CA,QC,G6V 6C8,+1 418-903-6661,hospital,http://entrepotdelalunette.com/,46.78964329999999,-71.1663775,1745790598.0,hospital,14188339639,"[{""fax_number"": ""14188339639"", ""keyword_en"": ""General Inquiries""}]","[{""fax_number"": ""14188339639"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,52938,MARC-ANDRE ST-MARTIN,"46 SAINT-JEAN-BAPTISTE E, MONTMAGNY, QC, G5V 1J8",,,,,,,,,,,,1745790598.0,,,[],[]
Chaudiere Appalaches,52946,ALBERT GARANT OPTOMETRISTE,"1115 BOUL VACHON N, SAINTE-MARIE, QC, G6E 1M9",,LAVUE.CA | Sainte-Marie-de-Beauce,Sainte-Marie,CA,QC,G6E 1N7,+1 418-387-3364,hospital,http://www.lavue.ca/,46.4565311,-71.0362538,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,52953,CENTRE DE VISION BEGIN,"103-763 14E AVENUE, LA GUADELOUPE, QC, G0M 1G0",,Opto-Réseau - Centre vision Bégin - La Guadeloupe,La Guadeloupe,CA,QC,G0M 1G0,+1 418-459-6060,hospital,https://www.opto-reseau.com/cliniques/centre-vision-begin-la-guadeloupe/,45.9681949,-70.94210489999999,1745790598.0,hospital,14184596060,"[{""fax_number"": ""14184596060"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14184596060"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,52957,CARREFOUR VISION,"805 BOUL FRONTENAC E, THETFORD MINES, QC, G6G 6L5",,Carrefour Frontenac,Thetford Mines,CA,QC,G6G 7B6,+1 418-338-6388,pharmacy,https://carrefourfrontenac.com/,46.1130363,-71.3009735,1745790598.0,clinic,"14183384783,14183384783","[{""fax_number"": ""14183384783"", ""keyword_en"": ""inquiries general""}, {""fax_number"": ""14183384783"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14183384783"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14183384783"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,52992,CLINIQUE D'OPTOMETRIE HUBERT GENDREAU O.D.,"101-11790 1E AVENUE, SAINT-GEORGES, QC, G5Y 2C8",,Clinique D'Optometrie,Saint-Georges,CA,QC,G5Y 2E5,+1 418-228-4699,hospital,http://www.cliniquevisuellecarrefour.ca/,46.117349,-70.6677335,1745790598.0,hospital,15142556772,"[{""fax_number"": ""15142556772"", ""keyword_en"": ""enquiries""}]","[{""fax_number"": ""15142556772"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53059,CENTRE DE VISION BEGIN,"4-1035 BOUL VACHON N, SAINTE-MARIE, QC, G6E 1M4",,Opto-Réseau - Centre vision Bégin - Ste-Marie,Sainte-Marie,CA,QC,G6E 1M6,+1 418-386-2929,hospital,https://www.opto-reseau.com/fr/cliniques/centre-vision-begin-sainte-marie,46.4534753,-71.0341651,1745790598.0,hospital,14183862929,"[{""fax_number"": ""14183862929"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14183862929"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53096,OPTOMETRIE MICHELE MERCIER,"102 LACROIX, SAINT-HENRI, QC, G0R 3E0",,,,,,,,,,,,1745790598.0,,,[],[]
Chaudiere Appalaches,53118,JEAN CROTEAU O.D.,"100-1ER RUE OUEST, THETFORD MINES, QC, G6G 4Y2",,Croteau Génération Mode,Thetford Mines,CA,QC,G6G 2A6,+1 418-335-7090,pharmacy,https://www.facebook.com/CroteauGenerationMode/?ref=aymt_homepage_panel,46.103262,-71.290289,1745790598.0,clinic,"14183353836,14183353836","[{""fax_number"": ""14183353836"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14183353836"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14183353836"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14183353836"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53132,RICHARD DUMAS O.D.,"101 BOUL TACHE O, MONTMAGNY, QC, G5V 3T8",,,,,,,,,,,,1745790598.0,,,[],[]
Chaudiere Appalaches,53141,LUNETTERIE F. FARHAT,"76D RTE KENNEDY, LEVIS, QC, G6V 6C9",,Entrepôt de la Lunette Lévis,Lévis,CA,QC,G6V 6C8,+1 418-903-6661,hospital,http://entrepotdelalunette.com/,46.78964329999999,-71.1663775,1745790598.0,hospital,"15143289237,15145258202,15143768603,15146968487,14185902822,12506588977,12506588977,15143289237,14185902822,15146968487,15145258202,15143768603","[{""fax_number"": ""15143289237"", ""keyword_en"": ""administration""}, {""fax_number"": ""15145258202"", ""keyword_en"": ""administration""}, {""fax_number"": ""15143768603"", ""keyword_en"": ""administration""}, {""fax_number"": ""15146968487"", ""keyword_en"": ""administration""}, {""fax_number"": ""14185902822"", ""keyword_en"": ""administration""}, {""fax_number"": ""12506588977"", ""keyword_en"": ""administration""}, {""fax_number"": ""12506588977"", ""keyword_en"": ""administration""}, {""fax_number"": ""15143289237"", ""keyword_en"": ""administration""}, {""fax_number"": ""14185902822"", ""keyword_en"": ""administration""}, {""fax_number"": ""15146968487"", ""keyword_en"": ""administration""}, {""fax_number"": ""15145258202"", ""keyword_en"": ""administration""}, {""fax_number"": ""15143768603"", ""keyword_en"": ""administration""}]","[{""fax_number"": ""15143289237"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15145258202"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15143768603"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15146968487"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14185902822"", ""keyword_fr"": ""administration""}, {""fax_number"": ""12506588977"", ""keyword_fr"": ""administration""}, {""fax_number"": ""12506588977"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15143289237"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14185902822"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15146968487"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15145258202"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15143768603"", ""keyword_fr"": ""administration""}]"
Chaudiere Appalaches,53150,LUNETTERIE ZONE OPTIQUE,"100-9006 BOUL LACROIX, SAINT-GEORGES, QC, G5Y 5P4",,Lunetterie Pierre Brillant,Saint-Georges,CA,QC,G5Y 5P4,+1 418-228-7220,hospital,https://www.lunetteriezoneoptique.com/,46.1296726,-70.6937963,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,53182,GUYLAINE MICHAUD O.O.D.,"167 BOUL LAURIER, LAURIER-STATION, QC, G0S 1N0",,Michaud Guylaine Opticienne,Laurier-Station,CA,QC,G0S 1N0,+1 418-728-5473,hospital,http://guylainemichaudopticienne.com/,46.54220309999999,-71.629673,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,53185,IRIS ST-PAMPHILE,"64 PRINCIPALE, SAINT-PAMPHILE, QC, G0R 3X0",,IRIS Optométristes et Opticiens - Saint-Pamphile,Saint-Pamphile,CA,QC,G0R 3X0,+1 418-356-5001,hospital,https://iris.ca/fr/trouver-une-boutique/saint-pamphile,46.96169629999999,-69.7796043,1745790598.0,hospital,14183565202,"[{""fax_number"": ""14183565202"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14183565202"", ""keyword_fr"": ""dossiers médicaux""}]"
Chaudiere Appalaches,53203,CLINIQUE D'OPHTALMOLOGIE & LASER DE BEAUCE,,,,,,,,,,,,,1745790598.0,,14182289758,"[{""fax_number"": ""14182289758"", ""keyword_en"": ""Clinic Ophthalmology""}]","[{""fax_number"": ""14182289758"", ""keyword_fr"": ""dossiers médicaux""}]"
Chaudiere Appalaches,53240,ALAIN OUIMET OPTOMETRISTE,,,,,,,,,,,,,1745790598.0,,,[],[]
Chaudiere Appalaches,53255,ISABELLE CORRIVEAU O.D.,"101A-85 RTE KENNEDY, LEVIS, QC, G6V 6C8",,Vos Dentistes Lévis | Le 1550 (Centre de santé dentaire Julie Corriveau),Levis,CA,QC,G6V 0G8,+1 418-837-2525,hospital,https://www.dentistelevis.com/,46.7927798,-71.16376869999999,1745790598.0,hospital,14188335686,"[{""fax_number"": ""14188335686"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188335686"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53278,IRIS ST-NICOLAS,"140-600 RTE 116, SAINT-NICOLAS, QC, G7A 4X4",,IRIS Optométristes et Opticiens - Lévis,Lévis,CA,QC,G6V 8R8,+1 418-837-0777,hospital,https://iris.ca/fr/trouver-une-boutique/levis,46.7913765,-71.1661184,1745790598.0,hospital,14188315008,"[{""fax_number"": ""14188315008"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188315008"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53279,JEAN BOUTIN O.D.,"100-59 BOUL TACHE O, MONTMAGNY, QC, G5V 3A3",,,,,,,,,,,,1745790598.0,,14185222997,"[{""fax_number"": ""14185222997"", ""keyword_en"": ""general office fax""}]","[{""fax_number"": ""14185222997"", ""keyword_fr"": ""télécopie du bureau général""}]"
Chaudiere Appalaches,53355,LES AUDACYEUX CLINIQUE VISUELLE INC.,"737 BOUL VACHON N, SAINTE-MARIE, QC, G6E 1M3",,Les AudacYeux Clinique Visuelle,Sainte-Marie,CA,QC,G6E 1M3,+1 418-387-5889,hospital,http://www.lesaudacyeux.com/,46.4476135,-71.02908359999999,1745790598.0,hospital,"14183876762,14183876762","[{""fax_number"": ""14183876762"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14183876762"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14183876762"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14183876762"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53365,LA LUNETTERIE DU MONDE,"835 COMMERCIALE, SAINT-JEAN-CHRYSOSTOME, QC, G6Z 2E1",,Opto-Réseau - Lunetterie du monde,Lévis,CA,QC,G6Z 2C9,+1 418-834-2220,hospital,https://www.opto-reseau.com/fr/cliniques/lunetterie-du-monde-levis,46.7307624,-71.2078628,1745790598.0,hospital,"14188342224,14188342224","[{""fax_number"": ""14188342224"", ""keyword_en"": ""communications g\u00e9n\u00e9rales""}, {""fax_number"": ""14188342224"", ""keyword_en"": ""communications g\u00e9n\u00e9rales""}]","[{""fax_number"": ""14188342224"", ""keyword_fr"": ""communications générales""}, {""fax_number"": ""14188342224"", ""keyword_fr"": ""communications générales""}]"
Chaudiere Appalaches,53442,IRIS CLINIQUE D'OPTOMETRIE,"2 BOUL TACHE E, MONTMAGNY, QC, G5V 1B7",,IRIS Optométristes et Opticiens - Outremont,Montréal,CA,QC,H2V 1V3,+1 514-495-2571,hospital,https://iris.ca/fr/trouver-une-boutique/outremont,45.5214301,-73.6071323,1745790598.0,hospital,"14182415260,14182415260","[{""fax_number"": ""14182415260"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14182415260"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14182415260"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14182415260"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53446,LA MAISON DE L'OPTIQUE,"106-585 RTE 116, SAINT-NICOLAS, QC, G7A 2P6",,Zieuté Optométristes - Saint-Nicolas,Saint-Nicolas,CA,QC,G7A 2V1,+1 844-494-3883,hospital,https://zieute.ca/,46.7306238,-71.2947816,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,53487,DR CLAUDE ROSATO O.D,"675 RUE DE LA CONCORDE, SAINT-ROMUALD, QC, G6W 8A7",,Centre De Sante Et Services Sociaux Alphonse-Desjardins,Lévis,CA,QC,G6W 8A7,+1 418-380-8996,pharmacy,http://www.cisssca.com/,46.7284847,-71.271057,1745790598.0,clinic,14183808996,"[{""fax_number"": ""14183808996"", ""keyword_en"": ""renseignements g\u00e9n\u00e9raux""}]","[{""fax_number"": ""14183808996"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53507,SOLANGE PAGE O.D.,,,,,,,,,,,,,1745790598.0,,,[],[]
Chaudiere Appalaches,11400,"1E AVENUE, SAINT-GEORGES, QC, G5Y 5S4",,,,,,,,,,,,,1745790598.0,,,[],[]
Chaudiere Appalaches,53519,3148 - WAL-MART (LEVIS),"5303 BOUL LOUIS-H LAFONTAINE, LEVIS, QC, G6V 8X4",,Walmart Supercentre,Lévis,CA,QC,G6V 6Y8,+1 418-833-8555,pharmacy,https://www.walmart.ca/en/stores-near-me/levis-store-3148?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,46.79640569999999,-71.1717412,1745790598.0,clinic,14188338440,"[{""fax_number"": ""14188338440"", ""keyword_en"": ""general inquiries / general store communications""}]","[{""fax_number"": ""14188338440"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53552,WAL-MART ST-ROMUALD,"700 RUE DE LA CONCORDE, ST-ROMUALD, QC, G6W 8A8",,Walmart Supercentre,Lévis,CA,QC,G6W 8A8,+1 418-834-5115,pharmacy,https://www.walmart.ca/en/stores-near-me/saint-romuald-store-1045?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,46.72720169999999,-71.27548320000001,1745790598.0,clinic,14188346474,"[{""fax_number"": ""14188346474"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188346474"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53582,OCULUS SERVICES D'OPHTALMOLOGIE,"115-10665 1E AVENUE, SAINT-GEORGES, QC, G5Y 6X8",,Ophtalmologie St-Georges,Saint-Georges,CA,QC,G5Y 2C3,+1 418-226-3555,hospital,,46.1214105,-70.6753063,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,53625,OPTICITE ST-NICOLAS,"140-600 RTE 116, ST-NICOLAS, QC, G7A 4X8",,PJC Jean Coutu,Saint-Nicolas,CA,QC,G7A 4X8,+1 418-836-5051,hospital,https://www.jeancoutu.com/localisateur-succursale/levis-1855-route-des-rivieres-bureau-205-g7a-4x8/239/,46.7093867,-71.2897417,1745790598.0,hospital,"14184969388,14188364180,14184969388","[{""fax_number"": ""14184969388"", ""keyword_en"": ""administration""}, {""fax_number"": ""14184969388"", ""keyword_en"": ""administration""}, {""fax_number"": ""14188364180"", ""keyword_en"": ""Jean Coutu pharmacy communications""}]","[{""fax_number"": ""14184969388"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14184969388"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14188364180"", ""keyword_fr"": ""dossiers médicaux""}]"
Chaudiere Appalaches,53651,VU LEVIS INC.,"190-5700 BOUL ETIENNE-DALLAIRE, LEVIS, QC, G6V 8R8",,Levis Ophthalmology Clinic,Lévis,CA,QC,G6V 4Z6,+1 418-838-8080,hospital,,46.7898813,-71.1860717,1745790598.0,hospital,14188370774,"[{""fax_number"": ""14188370774"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188370774"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53678,OPTI-CLUB,"1160 RUE DE LA CONCORDE, LEVIS, QC, G6W 0M4",,Opti Club Costco,Lévis,CA,QC,G6W 0M4,+1 418-834-7115,hospital,https://www.costco.ca/warehouse-locations/levis-qc-1186.html,46.72984510000001,-71.2622174,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,53690,LUNET ESPACE VISION-LEVIS,"1230 RUE DE LA CONCORDE, LEVIS, QC, G6W 0M7",,Lunët Espace Vision - Lunetterie à Lévis,Lévis,CA,QC,G6W 0M7,+1 418-839-1112,hospital,http://www.lunet.ca/,46.730587,-71.2594223,1745790598.0,hospital,,[],[]
Chaudiere Appalaches,53743,LA VUE 2 INC.,"204-809 RTE DES RIVIERES, LEVIS, QC, G7A 2V2",,LAVUE.CA | Saint-Nicolas,Saint-Nicolas,CA,QC,G7A 2V2,+1 418-831-1234,hospital,https://lavue.ca/,46.7310653,-71.29593919999999,1745790598.0,hospital,14188312345,"[{""fax_number"": ""14188312345"", ""keyword_en"": ""General Enquiries""}]","[{""fax_number"": ""14188312345"", ""keyword_fr"": ""renseignements généraux""}]"
Chaudiere Appalaches,53752,LA VUE 6 INC.,"350-1200 BOUL ALPHONSE-DESJARDINS, LEVIS, QC, G6V 6Y8",,Les Galeries Chagnon,Lévis,CA,QC,G6V 6Y8,+1 418-833-4660,pharmacy,http://www.lesgalerieschagnon.ca/,46.7963417,-71.170511,1745790598.0,clinic,15815001289,"[{""fax_number"": ""15815001289"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15815001289"", ""keyword_fr"": ""renseignements généraux""}]"
