region,code,name,address,categories,id,admin_user_id,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Chaudiere Appalaches,54475,CLINIQUE MEDICALE TANIATA,"302-700 AV TANIATA, LEVIS, QC, G6Z 2C2",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,54496,CLINIQUE MEDICALE STE-JUSTINE,"135 RUE PRINCIPALE, STE-JUSTINE, QC, G0R 1Y0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55001,CLINIQUE MEDICALE STE-CLAIRE,"88 BOUL BEGIN, SAINTE-CLAIRE, QC, G0R 2V0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55003,CLINIQUE MEDICALE ST-MARTIN,"91 1E AVENUE E, ST-MARTIN, QC, G0M 1B0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55045,CLINIQUE MEDICALE RENAULT,"595D 9E AVENUE, BEAUCEVILLE, QC, G5X 1J3",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55047,CLINIQUE MEDICALE NOTRE-DAME,"138 RUE NOTRE-DAME S, STE-MARIE DE BEAUCE, QC, G6E 4A4",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55063,CLINIQUE MEDICALE DE BERNIERES,"479 CH ST-JOSEPH, ST-NICOLAS, QC, G7A 1N3",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55068,CLINIQUE MEDICALE ST-RAPHAEL,"101 PRINCIPALE, ST-RAPHAEL, QC, G0R 4C0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55071,CLINIQUE MEDICALE ST-BERNARD,"1629 ST-GEORGES, ST-BERNARD, QC, G0S 2G0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55104,CLINIQUE MEDICALE ST-JOSEPH,"841 STE-THERESE, ST-JOSEPH DE BEAUCE, QC, G0S 2V0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55105,CLINIQUE MEDICALE ST-ODILON,"103 HOTEL DE VILLE, ST-ODILON, QC, G0S 3A0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55112,CLINIQUE MEDICALE DE VALLEE-JONCTION,"101-414 RUE PRINCIPALE, VALLEE-JONCTION, QC, G0S 3J0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55115,CLINIQUE MEDICALE ST-NICOLAS,"845 MARIE VICTORIN, ST-NICOLAS, QC, G7A 3S8",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55121,CLINIQUE MEDICALE DU CARREFOUR,"8470 BOUL LACROIX, ST-GEORGES, QC, G5Y 2B5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55129,CLINIQUE DES PONTS,"301-1190A RUE DE COURCHEVEL, LEVIS, QC, G6W 0M5",,ChIJ7RTqVhZT30wR5W5KfWE87w8,,Val-d'Or,CA,QC,J9P 4T2,+1 819-825-8464,,hospital,,48.09144819999999,-77.7996847,1745782710,hospital,0
Chaudiere Appalaches,55136,CLINIQUE MEDICALE DU CARREFOUR,"1005 RTE LAGUEUX, ST-ETIENNE, QC, G6J 1C8",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55147,CLINIQUE DE MEDECINE FAMILIALE,"760A BOUL VACHON N, STE-MARIE, QC, G6E 1M2",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Chaudiere Appalaches,55152,CLINIQUE MEDICALE ST-ANSELME,"201-9 RUE GILLES-AUDET, ST-ANSELME, QC, G0R 2N0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55155,COOP REGIONALE DE SANTE FRAMPTON,"152 RUE PRINCIPALE CP 1029, FRAMPTON, QC, G0R 1M0",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Chaudiere Appalaches,55161,CENTRE MEDICAL ST-JEAN,"202-1018 RUE DE LA PRAIRIE OUEST, ST-JEAN-CHRYSOSTOME, QC, G6Z 0A7",,ChIJZxf0-wozIU0R2Oiqe-hczZw,,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745782710,hospital,0
Chaudiere Appalaches,55183,CLINIQUE MEDICALE ST-HENRI,"200-2725 ROUTE DU PRESIDENT-KENNEDY, ST-HENRI, QC, G0R 3E0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55199,CLINIQUE MEDICALE CHUTES-DE-LA-CHAUDIERE,"1-1310 1ERE AVENUE, ST-REDEMPTEUR, QC, G6K 1A5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55218,DR DENIS PELLETIER,"932 RTE DE LA SEIGNEURIE, SAINT-ROCH-DES-AULNAIES, QC, G0R 4E0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,55222,CENTRE MEDICAL DES BOULEVARDS,"718 BOUL FRONTENAC, THETFORD MINES, QC, G6G 6H1",,ChIJV_iVLYqSIE0R4rx5xr2_xug,,Amos,CA,QC,J9T 1H2,+1 819-732-6831,,hospital,http://centrevisueldeseskers.com/,48.57213499999999,-78.114401,1745782710,hospital,0
Chaudiere Appalaches,55247,COOP SANTE ROBERT CLICHE - BEAUCEVILLE,"463 BOUL RENAULT, BEAUCEVILLE, QC, G5X 1N5",,ChIJgXbH7xb7vkwRMIZRrC_tY1Q,,,CA,QC,G0L 2C0,,,hospital,,47.4548415,-70.00088629999999,1745782710,hospital,0
Chaudiere Appalaches,55248,CLINIQUE FAMILIALE ST-VICTOR,"225 RUE PRINCIPALE, ST-VICTOR, QC, G0M 2B0",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Chaudiere Appalaches,55251,COOP SANTE DES MONTS DE BELLECHASSE,"12 RUE DE L'EGLISE, SAINT-DAMIEN, QC, G0R 2Y0",,ChIJRYnrMgAzIU0RgjTZQP2PuNk,,Rouyn-Noranda,CA,QC,J9X 0G8,+1 873-475-0168,,pharmacy,,48.238421,-78.98974199999999,1745782710,pharmacy,0
Chaudiere Appalaches,55446,CLINIQUE D'OBSTETRIQUE BILODEAU INC.,"943 RUE DES ERABLES, ST-LAMBERT-DE-LAUZON, QC, G0S 2W0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,55511,CLINIQUE MEDICALE DU CARREFOUR,"805 BOUL FRONTENAC E, THETFORD MINES, QC, G6G 6L5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55556,COOP SANTE L'ISLET,"82 10E RUE, L'ISLET, QC, G0R 2C0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,55581,BUREAU PRIVE DR TOUSSAINT,"81 RUE DES PIONNIERS E, L'ISLET, QC, G0R 2B0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,55601,CLINIQUE MEDICALE SAINT-APOLLINAIRE,"410 RTE 273, SAINT-APOLLINAIRE, QC, G0S 2E0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55656,CLINIQUE MEDICALE DE BLACK LAKE,"3774 BOUL FRONTENAC O C.P. 7, THETFORD MINES, QC, G6H 2J8",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55680,CLINIQUE MEDICIM,"805 BOUL FRONTENAC E, THETFORD MINES, QC, G6G 6L5",,,,,,,,,,,,,,,,
Chaudiere Appalaches,55722,CLINIQUE MEDICALE DR GERALD BOUFFARD,"140-2170 RTE DES RIVIERES, LEVIS, QC, G6K 1A5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55769,CLINIQUE MEDICALE POINTE-LEVY,"920 RUE SAINT-OMER, LEVIS, QC, G6V 8N3",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55824,CLINIQUE MEDICALE DES APPALACHES,"102-718 BOUL FRONTENAC E, THETFORD MINES, QC, G6G 6H1",,ChIJ7RTqVhZT30wR5W5KfWE87w8,,Val-d'Or,CA,QC,J9P 4T2,+1 819-825-8464,,hospital,,48.09144819999999,-77.7996847,1745782710,hospital,0
Chaudiere Appalaches,55888,CLINIQUE MEDICALE SAINT-BENOIT,"A-208 RTE 271, SAINT-BENOIT-LABRE, QC, G0M 1P0",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55912,CLINIQUE MEDICALE VISION SANTE,"153 BOUL FRONTENAC E, THETFORD MINES, QC, G6G 1N3",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,55968,CLINIQUE DE MEDICINE FAMILIALE FRONTENAC,"805 BOUL FRONTENAC E, THETFORD MINES, QC, G6G 6L5",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Chaudiere Appalaches,55996,CLINIQUE DE MEDECINE FAMILIALE CHAMPLAIN,"1250 AV CHAMPLAIN, DISRAELI, QC, G0N 1E0",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Chaudiere Appalaches,57002,CENTRE MULTI SSS DE BEAUCEVILLE,"253 ROUTE 108 3E ETAGE, BEAUCEVILLE, QC, G5X 2Z3",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Chaudiere Appalaches,57019,CLINIQUE MEDICALE DR MICHEL MORISSETTE,"203-809 ROUTE DES RIVIERES, LEVIS, QC, G7A 2V2",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,57037,CLINIQUE MEDICALE DU SACRE-COEUR,"19C-7777 BOUL GUILLAUME-COUTURE, LÉVIS, QC, G6V 6Z1",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,57056,CLINIQUE MEDICALE THETFORD,"1494 RUE NOTRE-DAME E, THETFORD MINES, QC, G6G 7G4",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Chaudiere Appalaches,57132,CLINIQUE IPS - CISSS CHAUDIERE-APPALACHES - LEVIS,"200-1205 BOUL GUILLAUME-COUTURE, LEVIS, QC, G6W 0J6",,,,,,,,,,,,,,,,
Chaudiere Appalaches,80095,CENTRE MULTI. SSS DE BEAUCEVILLE,"253 RTE 108, BEAUCEVILLE, QC, G5X 2Z3",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Chaudiere Appalaches,80545,CLSC DE SAINT-GEDEON-DE-BEAUCE,"127 1E RUE S 4E ETAGE, SAINT-GEDEON-DE-BEAUCE, QC, G0M 1T0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,80925,CENTRE DE PEDIATRIE SOCIALE DE LEVIS,"51 RUE DEZIEL, LEVIS, QC, G6V 3T7",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Chaudiere Appalaches,81205,CPSC DES APPALACHES,"189 RUE DUBE, THETFORD MINES, QC, G6G 3B6",,,,,,,,,,,,,,,,
Chaudiere Appalaches,81425,MAISON DE LA FAMILLE DE LA NOUVELLE-BEAUCE,"392 AV PROULX, SAINTE-MARIE, QC, G6E 4B1",,ChIJuRgL6nIzIU0Ruq9e0oKICvk,,Rouyn-Noranda,CA,QC,J9X 5T2,+1 819-762-6592,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=198&ch_type=&bt_rechType=&theme=autres-ressources&ch_choixReg=&ch_rayon=0&ch_code=&page=310,48.2253979,-79.02105949999999,1745782710,hospital,0
Chaudiere Appalaches,83005,ENSEMBLE DES RI ET RPA DE NIVEAU 3-4 CHAUD.-APPALACHES,"363 RTE CAMERON, SAINTE-MARIE, QC, G6E 3E2",,ChIJRYnrMgAzIU0RgjTZQP2PuNk,,Rouyn-Noranda,CA,QC,J9X 0G8,+1 873-475-0168,,pharmacy,,48.238421,-78.98974199999999,1745782710,pharmacy,0
Chaudiere Appalaches,83385,CPSC LES PASSERELLES,"129 1RE AVENUE E, SAINT-MARTIN, QC, G0M 1B0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,90572,CENTRE MULTI. SSS DE LAC-ETCHEMIN,"331 PLACE DU SANATORIUM, LAC-ETCHEMIN, QC, G0R 1S0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Chaudiere Appalaches,90662,CLSC ET CENTRE SERV EXT POUR AINES SAINT-PAMPHILE,"103 RUE DU FOYER N, SAINT-PAMPHILE, QC, G0R 3X0",,ChIJ7Si7t9EPvkwRbB9nINpYBAI,,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8957099,-69.0235824,1745782710,hospital,0
Chaudiere Appalaches,90732,CLSC ET CENTRE SERV EXT POUR AINES LAURIER-STATION,"135 DE LA STATION, LAURIER-STATION, QC, G0S 1N0",,ChIJ7Si7t9EPvkwRbB9nINpYBAI,,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8957099,-69.0235824,1745782710,hospital,0
Chaudiere Appalaches,91222,CLSC ET CHSLD DE SAINT-JEAN-PORT-JOLI,"430 RUE JEAN-LECLERC, SAINT-JEAN-PORT-JOLI, QC, G0R 3G0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,91322,CLSC DE SAINT-FABIEN-DE-PANET,"10 ALPHONSE, SAINT-FABIEN-DE-PANET, QC, G0R 2J0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,91352,CLSC DE LA GUADELOUPE,"437 15E RUE O, LA GUADELOUPE, QC, G0M 1G0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,92002,CENTRE MULTI. SSS DE SAINT-GEORGES,,,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Chaudiere Appalaches,93362,CLSC DE THETFORD MINES,"100-17 RUE NOTRE-DAME O, THETFORD MINES, QC, G6G 1J1",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,93382,CLSC ET CHSLD DE SAINTE-MARIE,"775 RUE ETIENNE-RAYMOND, SAINTE-MARIE, QC, G6E 0B9",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,93782,CLSC DE SAINT-LAZARE-DE-BELLECHASSE,"100-A RUE MGR BILODEAU, ST-LAZARE-DE-BELLECHASSE QC, G0R 3J0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,93812,CLSC DE SAINT-ROMUALD,"200-1205 BOUL GUILLAUME-COUTURE, LEVIS, QC, G6W 0J6",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,93822,CLSC DE SAINT-JOSEPH-DE-BEAUCE,"1125 DU PALAIS, SAINT-JOSEPH-DE-BEAUCE, QC, G0S 2V0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Chaudiere Appalaches,94210,CRDS DE CHAUDIERES-APPALACHES,"1515 17E RUE, SAINT-GEORGES, QC, G5Y 4T8",,,,,,,,,,,,,,,,
Chaudiere Appalaches,94414,CISSS DE CHAUDIERE-APPALACHES,"363 RTE CAMERON, SAINTE-MARIE, QC, G6E 3E2",,,,,,,,,,,,,,,,
Chaudiere Appalaches,95202,CENTRE MULTI. SSS DE LEVIS,"99 RUE DU MONT-MARIE, LEVIS, QC, G6V 0M4",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Chaudiere Appalaches,95752,CLSC D'EAST BROUGHTON,"763 10E AVENUE N, EAST BROUGHTON, QC, G0N 1H0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,95762,CLSC D'ADSTOCK,"52 RUE DU PARC, ADSTOCK, QC, G0N 1S0",,,,,,,,,,,,,,,,
Chaudiere Appalaches,95872,CLSC DE DISRAELI,"245 AV MONTCALM, DISRAELI, QC, G0N 1E0",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Estrie,0100X,CENTRE MULTI SSS DES SOURCES,"475 3E AVENUE, VAL-DES-SOURCES, QC, J1T 1X6","1,2,3,4,6,7,8",ChIJV_iVLYqSIE0R4rx5xr2_xug,,Amos,CA,QC,J9T 1H2,+1 819-732-6831,,hospital,http://centrevisueldeseskers.com/,48.57213499999999,-78.114401,1745782710,hospital,0
Estrie,0102X,CENTRE MULTI SSS DE LA MRC DE COATICOOK,"138 JEANNE-MANCE, COATICOOK, QC, J1A 1W3","1,3,4,5,7",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Estrie,0103X,HOPITAL DE GRANBY,"205 BOUL LECLERC O, GRANBY, QC, J2G 1T7","0,1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Estrie,0106X,CENTRE MULTI SSS DE MEMPHREMAGOG,"50 SAINT-PATRICE E, MAGOG, QC, J1X 3X3","0,1,2,3,4,6,7,8",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Estrie,0110X,HOTEL-DIEU DE SHERBROOKE,"580 BOWEN S, SHERBROOKE, QC, J1G 2E8","0,1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Estrie,0111X,HOPITAL ET CHSLD ARGYLL,"375 ARGYLL, SHERBROOKE, QC, J1J 3H5","1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Estrie,0112X,CSSS DU GRANIT,"3569 LAVAL, LAC-MEGANTIC, QC, G6B 1A5","1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Estrie,0113X,HOPITAL BROME-MISSISQUOI-PERKINS,"950 PRINCIPALE, COWANSVILLE, QC, J2K 1K3","0,1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Estrie,0116X,HOPITAL FLEURIMONT,"3001 12E AVENUE N, SHERBROOKE, QC, J1H 5N4","0,1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Estrie,0426X,CHSLD DE WATERLOO 4,"5300 AV COURVILLE, WATERLOO, QC, J0E 2N0",,ChIJW6SNTeLAlkwRBiGKa9WhM0M,,Matane,CA,QC,G4W 3A2,+1 418-562-4154,,hospital,,48.8409564,-67.5321025,1745782710,hospital,0
Estrie,0450X,CENTRE MULTI SSS DE WINDSOR,"23 AMBROISE-DEARDEN, WINDSOR, QC, J1S 1G8","1,4",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Estrie,0451X,CLSC NOTRE-DAME 4,"363 RUE NOTRE-DAME, GRANBY, QC, J2G 3L4",,,,,,,,,,,,,,,,
Estrie,0452X,HOPITAL ET CHSLD D'YOUVILLE,"1036 BELVEDERE S, SHERBROOKE, QC, J1H 4C4","0,1,2,3,4,8",,,,,,,,,,,,,,,
Estrie,0773X,CLSC ET CHSLD DE BEDFORD,"34 SAINT-JOSEPH, BEDFORD, QC, J0J 1A0","1,4,5,6,7",ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Estrie,0813X,MAISON AUBE-LUMIERE 0,"3071 12E AVENUE N, SHERBROOKE, QC, J1H 5H3",,,,,,,,,,,,,,,,
