region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Estrie,52943,OPTIQUE ACTION,"190 CH DION, SHERBROOKE, QC, J1R 0R8",,1099.0,ChIJw3jn0x6zt0wRDDav-q7kBy0,Action Plus De Sherbrooke,Sherbrooke,CA,QC,J1H 2C5,+1 819-564-4418,,pharmacy,https://www.lactionplusdelestrie.org/,45.39270459999999,-71.8872378,1745790598,clinic,0
Estrie,52981,CENTRE DE READAPTATION ESTRIE INC,"1930 RUE KING O, SHERBROOKE, QC, J1J 2E2",,1100.0,,,,,,,,,,,,,1745790598,,0
Estrie,53046,CENTRE D'OPTOMETRIE DE L'ESTRIE,"460 2E AVENUE, WEEDON, QC, J0B 3J0",,1101.0,ChIJ3RJIJDect0wRpiqke_WXeqo,CLSC de Weedon,Weedon,CA,QC,J0B 3J0,+1 819-821-4000,,hospital,http://www.santeestrie.qc.ca/,45.7054942,-71.462194,1745790598,hospital,0
Estrie,53078,OPTI-PRIX,"617 PRINCIPALE, GRANBY, QC, J2G 2Y1",,1102.0,ChIJUdf86l_OyUwRakoi3meaP_U,Optiprix,Granby,CA,QC,J2G 2Y1,+1 450-777-4833,,hospital,http://www.optiprixgranby.com/,45.40931949999999,-72.7439528,1745790598,hospital,0
Estrie,53094,CLINIQUE OPTOMETRIQUE ALAIN COTE,"177 RUE QUEEN, SHERBROOKE, QC, J1M 1K1",,1103.0,ChIJmbXUcbKyt0wRkSa2efi_ip4,Opto-Réseau Lennoxville,Sherbrooke,CA,QC,J1M 1J9,+1 819-563-2333,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-lennoxville/,45.36878199999999,-71.8565216,1745790598,hospital,0
Estrie,53097,DOMINIQUE SEGUIN OPTOMETRISTE,"3400 RUE KING O, SHERBROOKE, QC, J1L 1C9",,1104.0,ChIJHUaN8GCzt0wRrL54jSLnIB4,OPTOPLUS - Clinique visuelle de Sherbrooke,Sherbrooke,CA,QC,J1J 2G2,+1 819-564-2255,,hospital,https://www.optoplus.com/clinique-optometrique/33/optoplus-sherbrooke/?utm_source=google&utm_medium=local,45.4005434,-71.92897169999999,1745790598,hospital,0
Estrie,53100,CLINIQUE D'OPTOMETRIE IRIS,"39 RUE LAVAL CP 310, SHERBROOKE, QC, J1C 0P9",,1105.0,ChIJHUaN8GCzt0wRrL54jSLnIB4,OPTOPLUS - Clinique visuelle de Sherbrooke,Sherbrooke,CA,QC,J1J 2G2,+1 819-564-2255,,hospital,https://www.optoplus.com/clinique-optometrique/33/optoplus-sherbrooke/?utm_source=google&utm_medium=local,45.4005434,-71.92897169999999,1745790598,hospital,0
Estrie,53103,VISION-EXPERT FARNHAM,"155 PRINCIPALE E, FARNHAM, QC, J2N 1L2",,1106.0,ChIJW23WnZvAyUwRT6fxp_mo3A0,Opto-Réseau Farnham,Farnham,CA,QC,J2N 1L6,+1 450-293-3221,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-farnham/,45.2842481,-72.977369,1745790598,hospital,0
Estrie,53107,LA LUNETTERIE,"2500 BOUL DE L'UNIVERSITE, SHERBROOKE, QC, J1K 2R1",,1107.0,ChIJ7dErUmmzt0wRLWRf67g0vNU,Entrepôt de la Lunette Sherbrooke,Sherbrooke,CA,QC,J1J 2C2,+1 819-791-7774,,hospital,https://entrepotdelalunette.com/,45.3984592,-71.91221829999999,1745790598,hospital,0
Estrie,53172,CENTRE VISUEL LISE DUCHESNE,"53 RUE DRUMMMOND, GRANBY, QC, J2G 2S3",,1108.0,ChIJ7b2yOzrOyUwR3DNTXEbo9xo,"Centre Visuel Lise Duchesne, O.O.D.",Granby,CA,QC,J2G 2S3,+1 450-777-3372,,hospital,https://www.centrevisuelliseduchesne.ca/,45.3979387,-72.71758299999999,1745790598,hospital,0
Estrie,53189,OPTIPRIX,"797 RUE KING E, SHERBROOKE, QC, J1G 1C6",,1109.0,ChIJZZoKsMW0t0wR80-mP5ljs9A,Optiprix,Sherbrooke,CA,QC,J1L 1R7,+1 819-820-8912,,hospital,http://optiprix.ca/,45.3866329,-71.9590592,1745790598,hospital,0
Estrie,53210,LUCIE DION O.D.,"10-3 PRINCIPALE N, SUTTON, QC, J0E 2K0",,1110.0,,,,,,,,,,,,,1745790598,,0
Estrie,53219,OPTIPRIX,"73 WELLINGTON, COATICOOK, QC, J1A 1H6",,1111.0,ChIJZZoKsMW0t0wR80-mP5ljs9A,Optiprix,Sherbrooke,CA,QC,J1L 1R7,+1 819-820-8912,,hospital,http://optiprix.ca/,45.3866329,-71.9590592,1745790598,hospital,0
Estrie,53311,JEAN-PIERRE LEVEILLE,"215 SUD, COWANSVILLE, QC, J2K 2X5",,1112.0,,,,,,,,,,,,,1745790598,,0
Estrie,53325,CLINIQUE VISUELLE HOULE & L'HEUREUX,"707 BOUL LECLERC O, GRANBY, QC, J2G 1X9",,1113.0,ChIJSUClrYrOyUwRxPjXd9KOspw,Dentistes Granby Hanok / Trois60,Granby,CA,QC,J2G 1X9,+1 450-378-3966,,hospital,https://dentisteriehanok.com/dentisterie-hanok-granby/,45.4106463,-72.7454951,1745790598,hospital,0
Estrie,53335,ANTONIO CIGNA O.D.,"930 13E AVENUE N, SHERBROOKE, QC, J1E 3J7",,1114.0,ChIJ7Vd207Czt0wRQJuiV0uVurw,Pharmaprix,Sherbrooke,CA,QC,J1E 3J7,+1 819-565-9131,,hospital,https://www.pharmaprix.ca/fr/store-locator/store/1607/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,45.42114499999999,-71.871279,1745790598,hospital,0
Estrie,53429,MARIE-SOPHIE-DION O.D.,"3073 BOUL DE PORTLAND, SHERBROOKE, QC, J1L 2P1",,1115.0,ChIJj_p2V5S0t0wRxVbVwEvdG9A,Bar à lunettes Marie-Sophie Dion,Sherbrooke,CA,QC,J1L 2Y7,+1 819-346-4494,,hospital,http://www.baralunettes.com/,45.40391849999999,-71.9522365,1745790598,hospital,0
Estrie,53451,CLINIQUE D'OPTOMETRIE DE BROMONT,"715 SHEFFORD, BROMONT, QC, J2L 1C2",,1116.0,ChIJh0DzvdPbyUwR68yW7GySB9c,Clinique Vétérinaire de Bromont Inc.,Bromont,CA,QC,J2L 2N8,+1 450-534-5443,,hospital,http://www.cliniqueveterinairebromont.com/,45.3161227,-72.6578772,1745790598,hospital,0
Estrie,53475,NEW LOOK GRANBY,"865 RUE PRINCIPALE, GRANBY, QC, J2G 2Y9",,1117.0,ChIJKSX_84zOyUwRkBagyD8tLRs,Lunetterie New Look,Granby,CA,QC,J2G 2Y9,+1 450-776-5990,,hospital,https://locations.newlook.ca/granby/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=newlook-228,45.41365,-72.7516998,1745790598,hospital,0
Estrie,53477,LUNETTERIE F.FARHAT,"1300 BOUL PLATEAU SAINT-JOSEPH, SHERBROOKE, QC, J1L 0A5",,1118.0,ChIJ7zye2_60t0wR-s8Dndajydk,Lunetterie F. Farhat,Sherbrooke,CA,QC,J1L 0A5,+1 819-562-5700,,hospital,http://www.farhat.com/,45.4191108,-71.96767059999999,1745790598,hospital,0
Estrie,53505,LUCIE WAGNER O.D.,"W18-3050 BOUL PORTLAND, SHERBROOKE, QC, J1L 1K1",,1119.0,ChIJIzCXLZW0t0wRE6tDtvwLFUg,Greiche & Scaff Sherbrooke - Carrefour de l'Estrie,Sherbrooke,CA,QC,J1L 1K1,+1 819-565-5650,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/338/,45.4018108,-71.94926240000001,1745790598,hospital,0
Estrie,53541,GREICHE & SCAFF (WAL-MART MAGOG),"1935 RUE SHERBROOKE, MAGOG, QC, J1X 2T5",,1120.0,,,,,,,,,,,,,1745790598,,0
Estrie,53563,VISION RICHMOND,"107 COITEUX, RICHMOND, QC, J0B 2H0",,1121.0,ChIJWZBNoY7ct0wRvRFTxFbLoCw,Vision Richmond,Richmond,CA,QC,J0B 2H0,+1 819-826-3939,,hospital,,45.6595693,-72.1408616,1745790598,hospital,0
Estrie,53583,LUNETTERIE GREGOIRE,"1645 KING O, SHERBROOKE, QC, J1J 2C7",,1122.0,ChIJo1epxWizt0wR4SYEn2Kou-o,Lunetterie Gregoire,Sherbrooke,CA,QC,J1J 2C7,+1 819-791-1906,,hospital,,45.3987826,-71.9159178,1745790598,hospital,0
Estrie,53626,"IRIS, LE GROUPE VISUEL","2185 RUE KING O, SHERBROOKE, QC, J1J 2G2",,1123.0,ChIJFd5o8GCzt0wRaBIayOZzs70,IRIS Optométristes et Opticiens - Sherbrooke,Sherbrooke,CA,QC,J1J 2E6,+1 819-562-7095,,hospital,https://iris.ca/fr/trouver-une-boutique/sherbrooke,45.3987597,-71.9223895,1745790598,hospital,0
Estrie,53665,GO GIUNTA,"200-20 12E AVENUE S, SHERBROOKE, QC, J1G 2V4",,1124.0,ChIJVVXlSFWyt0wR7UZueelSuZQ,Gogiunta,Sherbrooke,CA,QC,J1G 2V4,+1 819-563-6889,,pharmacy,http://gogiunta.com/,45.4075285,-71.87042319999999,1745790598,clinic,0
Estrie,53670,OCULO VISION INC.,"10-2050 RUE KING OUEST, SHERBROOKE, QC, J1J 2E8",,1125.0,,,,,,,,,,,,,1745790598,,0
Estrie,53709,OPTO-RESEAU ROCK FOREST,"24-4857 BOUL BOURQUE, SHERBROOKE, QC, J1N 1E8",,1126.0,ChIJqapk5jxLtkwRgxaVMvElYJY,Opto-Réseau Rock Forest,Sherbrooke,CA,QC,J1N 1K7,+1 819-563-8822,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-rock-forest/,45.3720231,-71.9894431,1745790598,hospital,0
Estrie,53791,CENTRE D'OPTOMETRIE DE L'ESTRIE,"210-5181 BOUL BOURQUE, SHERBROOKE, QC, J1N 1G8",,1127.0,ChIJHUaN8GCzt0wRrL54jSLnIB4,OPTOPLUS - Clinique visuelle de Sherbrooke,Sherbrooke,CA,QC,J1J 2G2,+1 819-564-2255,,hospital,https://www.optoplus.com/clinique-optometrique/33/optoplus-sherbrooke/?utm_source=google&utm_medium=local,45.4005434,-71.92897169999999,1745790598,hospital,0
Estrie,53800,OPTO-RESEAU GRANBY,"5-800 RUE PRINCIPALE, GRANBY, QC, J2G 2Y8",,1128.0,ChIJ-RgIRovOyUwRywHwW3X_SQg,Opto-Réseau Granby,Granby,CA,QC,J2G 2Y8,+1 450-915-3222,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-granby/,45.411581,-72.7498057,1745790598,hospital,0
Estrie,53812,OPTO-RESEAU WATERLOO,"4545 FOSTER, WATERLOO, QC, J0E 2N0",,1129.0,ChIJ27A-ZycotkwReawfWVMrkGY,Opto-Réseau Waterloo,Waterloo,CA,QC,J0E 2N0,+1 450-539-3555,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-waterloo/,45.3414946,-72.51562799999999,1745790598,hospital,0
Estrie,53880,MARIE-SOPHIE DION OPTICIENNE,"203-201 RUE CHAMPLAIN, BROMONT, QC, J2L 3B2",,1130.0,ChIJ97XGNEPZyUwRp5NXWUJ9WN0,Bar à lunettes l Marie-Sophie Dion,Bromont,CA,QC,J2L 3B2,+1 450-726-3466,,hospital,https://baralunettes.com/,45.3138924,-72.63881049999999,1745790598,hospital,0
Estrie,54011,CLINIQUE MEDICALE DU VIEUX-NORD,"1279 RUE BRADLEY, SHERBROOKE, QC, J1J 1M1",,1131.0,ChIJs4T0K3Gzt0wRB6BUzFlke0Y,Clinique Médicale Du Vieux Nord,Sherbrooke,CA,QC,J1J 1M1,,,clinic,,45.4077477,-71.9084622,1745790598,clinic,0
Estrie,54012,CLINIQUE SANTE DU NORD,"110-1280 RUE KING E, SHERBROOKE, QC, J1G 1E4",,1132.0,ChIJ47J-31ayt0wRNRjmZh9UV2w,Centre de santé du Sommet,Sherbrooke,CA,QC,J1G 1E4,+1 819-300-8181,,hospital,https://cdsdusommet.ca/,45.4086814,-71.86020610000001,1745790598,hospital,0
Estrie,54065,CLINIQUE DE SANTE JACQUES-CARTIER,"200-1815 RUE KING O, SHERBROOKE, QC, J1J 2E3",,1133.0,ChIJMYaQPWazt0wR90wWGhzqE3I,Clinique de Santé Jacques-Cartier,Sherbrooke,CA,QC,J1J 2E3,+1 819-565-7446,,hospital,http://cliniquejacques-cartier.ca/horaire/,45.39904300000001,-71.9192051,1745790598,hospital,0
Estrie,54082,GMF PLATEAU MARQUETTE,"300-15 RUE J-A.BOMBARDIER, SHERBROOKE, QC, J1L 0H8",,1134.0,ChIJ_____xazt0wRNHYFu4yO11k,Plateau Marquette Médico-Esthétique,Sherbrooke,CA,QC,J1L 0H8,+1 819-564-8662,,hospital,http://www.cmpm.ca/,45.3919258,-71.9552078,1745790598,hospital,0
Estrie,54085,CENTRE DE MEDECINE FAMILIALE DE GRANBY,"48 DENISON E, GRANBY, QC, J2G 4C6",,1135.0,ChIJofVJCzrOyUwRf1xprFEfHXQ,Family Medicine Center,Granby,CA,QC,J2G 4C6,+1 450-372-3996,,hospital,https://cmfgranby.com/,45.39609519999999,-72.71554139999999,1745790598,hospital,0
Estrie,54086,CLINIQUE DE MEDECINE FAMILIALE DE COWANSVILLE,"499 RUE DU SUD, COWANSVILLE, QC, J2K 2X9",,1136.0,ChIJRy5dwo7dyUwRS8lfE-GgmEY,Clinique De Medicine Familiale,Cowansville,CA,QC,J2K 2X9,+1 450-263-8890,,hospital,http://cliniquedemedecinefamilialedecowansville.ca/,45.20341850000001,-72.7466774,1745790598,hospital,0
Estrie,54087,CENTRE DE SANTE SUTTON,"45 RUE PRINCIPALE N, SUTTON, QC, J0E 2K0",,1137.0,ChIJ3ZxFmX4etkwR0F0ZJ4P30BQ,Sutton Health Center Inc,Sutton,CA,QC,J0E 2K0,+1 450-538-3983,,hospital,https://bonjour-sante.ca/uno/clinique/cdessutton,45.109612,-72.61761659999999,1745790598,hospital,0
Estrie,54088,CENTRE MEDICAL BEDFORD,"2 RUE ADHEMAR-CUSSON SUITE 5, BEDFORD, QC, J0J 1A0",,1138.0,ChIJAQAAAC3syUwRSZCxwk3PHHw,Bedford Medical Clinic,Bedford,CA,QC,J0J 1A0,+1 450-248-3336,,hospital,,45.12602630000001,-72.98512529999999,1745790598,hospital,0
Estrie,54090,GMF DES CANTONS,"1474 RUE KING O, SHERBROOKE, QC, J1J 2C2",,1139.0,ChIJDaZTSWmzt0wReHGp0Bl5ekM,Clinique médicale des Cantons,Sherbrooke,CA,QC,J1J 2C2,+1 819-565-1955,,hospital,http://cliniquemedicaledescantons.ca/,45.3983676,-71.9127287,1745790598,hospital,0
Estrie,54092,CENTRE MEDICAL DE COWANSVILLE,"101-370 RUE DE LA RIVIERE, COWANSVILLE, QC, J2K 1N3",,1140.0,ChIJ4cKgto_dyUwRG16rLo9WjwI,Centre Medical Ctr,Cowansville,CA,QC,J2K 1N3,+1 450-263-0774,,hospital,https://www.centremedicalcowansville.com/,45.2073171,-72.7596568,1745790598,hospital,0
Estrie,54093,CLINIQUE MEDICALE KNOWLTON,"280 RUE VICTORIA, LAC BROME, QC, J0E 1V0",,1141.0,ChIJg-PcLBohtkwRM06wb3AFK2E,Knowlton Medical Clinic,Knowlton,CA,QC,J0E 1V0,+1 450-243-5043,,hospital,http://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=41963,45.2172365,-72.5297719,1745790598,hospital,0
Estrie,54098,GMF POLYCLINIQUE DU QUARTIER,"300-215 BOUL MONTCALM, GRANBY, QC, J2G 5C2",,1142.0,ChIJQ4Ug-1_OyUwR3rKt87YSHO4,Polyclinique du Quartier,Granby,CA,QC,J2G 2B9,+1 450-378-8435,,hospital,https://polyclinique-du-quartier.com/,45.40661619999999,-72.7238464,1745790598,hospital,0
Estrie,54099,CLINIQUE MEDICA WATERLOO,"200-5351 RUE FOSTER, WATERLOO, QC, J0E 2N0",,1143.0,ChIJxwaDcdfXyUwR79QWywZ0710,"Clinique Médicale Waterloo,jeveuxdeuxrendevous",Waterloo,CA,QC,J0E 2N0,+1 450-539-1102,,hospital,,45.3462907,-72.5172288,1745790598,hospital,0
Estrie,54100,CLINIQUE MEDICALE BROMONT,"101C-82 BOUL DE BROMONT, BROMONT, QC, J2L 2K3",,1144.0,ChIJJ-MVbUzbyUwR9j2cM7SVvzY,Clinique DGB Bromont en partenariat avec le Médispa Victoria Park,Bromont,CA,QC,J2L 1C4,+1 450-534-4554,,hospital,https://drgblackburn.com/,45.3170706,-72.65980119999999,1745790598,hospital,0
Estrie,54102,CLINIQUE MEDICALE CENTRALE,"4-135 RUE SAINT-ANTOINE N, GRANBY, QC, J2G 5G7",,1145.0,ChIJ2xtde0HOyUwRxKCr8FyZVog,Clinique Centrale,Granby,CA,QC,J2G 2K3,+1 450-372-5401,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=47641,45.4046871,-72.727611,1745790598,hospital,0
Estrie,54103,CENTRE MEDICAL DU PARC,"220-74 RUE COURT, GRANBY, QC, J2G 4Y5",,1146.0,ChIJbXLhTUfOyUwRulR7TNV9TBI,Centre Medical Du Parc,Granby,CA,QC,J2G 4Y5,+1 450-375-1161,,hospital,http://www.centremedicalduparc.ca/,45.4014823,-72.7243872,1745790598,hospital,0
Estrie,54104,CLINIQUE MEDICALE DU VILLAGE,"200-400 RUE MEIGS E, FARNHAM, QC, J2N 2C8",,1147.0,ChIJj-LrmJzAyUwRqgHv2u4jBTU,Clinique Medicale du Village,Farnham,CA,QC,J2N 2P9,+1 450-293-3681,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=29075,45.2833376,-72.97944770000001,1745790598,hospital,0
Estrie,54124,CLINIQUE FAMILIALE DE COATICOOK,"206-18 RUE DU MANEGE, COATICOOK, QC, J1A 3B3",,1148.0,ChIJF-_WJchYtkwRvi-u1xnHi90,Clinique Medicale De Coaticook,Coaticook,CA,QC,J1A 3B3,+1 819-849-4808,,hospital,http://cliniquecoaticook.com/,45.1328407,-71.8045817,1745790598,hospital,0
Estrie,54128,CLINIQUE MEDICALE DU LAC,"200-2377 RUE PRINCIPALE O, MAGOG, QC, J1X 0J4",,1149.0,ChIJ-flMtfE3tkwR15x8tl-Tq2M,Clinique Médicale Du Lac,Magog,CA,QC,J1X 0J4,+1 819-843-3353,,hospital,https://www.cmdl.ca/,45.2815484,-72.1857258,1745790598,hospital,0
Estrie,54188,CLINIQUE MEDICALE MEMPHRE,"221 SHERBROOKE, MAGOG, QC, J1X 2R9",,1150.0,ChIJ95Ga0PE3tkwRU-ilF7YU5rw,Clinique Medicale Memphre,Magog,CA,QC,J1X 2R9,+1 819-847-1313,,hospital,http://www.cliniquememphre.com/,45.2670285,-72.14584649999999,1745790598,hospital,0
Estrie,54213,CABINET PRIVE DU DOCTEUR EVELYNE PANNETIER,"240-1055 12E AVENUE N, FLEURIMONT, QC, J1E 2X4",,1151.0,ChIJCyL8w1ayt0wR9m0yoUhUi2k,"Brunet A. Plourde, pharm. prop. Affiliée",Sherbrooke,CA,QC,J1E 2X4,+1 819-346-2222,,hospital,https://www.brunet.ca/fr/trouver-pharmacie/estrie/sherbrooke-fleurimont.html,45.4224068,-71.874627,1745790598,hospital,0
Estrie,54218,CLINIQUE MEDICAL L'AZUR,"5550 RUE FRONTENAC, LAC-MEGANTIC, QC, G6B 1H5",,1152.0,ChIJWco0OFZBt0wRqnCB1LG8brc,Rene Lazure MD,Lac-Mégantic,CA,QC,G6B 1H5,+1 819-583-6565,,hospital,,45.5740158,-70.8813153,1745790598,hospital,0
Estrie,54219,CLINIQUE SANTE-FAMILLE,"590 RUE ST-AUGUSTIN, WOBURN, QC, G0Y 1R0",,1153.0,ChIJDaZTSWmzt0wReHGp0Bl5ekM,Clinique médicale des Cantons,Sherbrooke,CA,QC,J1J 2C2,+1 819-565-1955,,hospital,http://cliniquemedicaledescantons.ca/,45.3983676,-71.9127287,1745790598,hospital,0
Estrie,54284,DRE CHRISTINE NOLZE,"5098 RUE FOSTER C.P. 1820, WATERLOO, QC, J0E 2N0",,1154.0,ChIJuZtqKdjXyUwR7d9f0kwgKk0,Nolze Christine Dr,Waterloo,CA,QC,J0E 2N0,+1 450-539-4171,,hospital,,45.34524070000001,-72.5165298,1745790598,hospital,0
Estrie,54296,CLINIQUE MEDICALE ST ELIE,"4-6045 CH ST ELIE, SHERBROOKE, QC, J1R 0P5",,1155.0,ChIJNX9Y4jG1t0wRpqWf6oqlQwU,Prélèvements St-Élie,Sherbrooke,CA,QC,J1R 0L1,+1 819-791-1337,,hospital,http://www.cdsse.ca/,45.3952748,-72.0056441,1745790598,hospital,0
Estrie,54320,CLINIQUE MEDICALE DE L'EST,"203-100 RUE KING E, SHERBROOKE, QC, J1G 1A4",,1156.0,ChIJ47J-31ayt0wRNRjmZh9UV2w,Centre de santé du Sommet,Sherbrooke,CA,QC,J1G 1E4,+1 819-300-8181,,hospital,https://cdsdusommet.ca/,45.4086814,-71.86020610000001,1745790598,hospital,0
Estrie,54327,CLINIQUE MEDICALE PAULE LAFLAMME,"582 RUE PRINCIPALE C.P. 29, SAINT SEBASTIEN, QC, G0Y 1M0",,1157.0,,,,,,,,,,,,,1745790598,,0
Estrie,54345,CLINIQUE MEDICALE DRE DANIELLE FISCH,"3352 CH CAPELTON, NORTH HATLEY, QC, J0B 2C0",,1158.0,ChIJcXov5uROtkwRnh24-R2HkxU,La clinique home,Hatley,CA,QC,J0B 2C0,+1 819-696-8058,,hospital,http://lacliniquehome.ca/,45.2906103,-71.9474831,1745790598,hospital,0
Estrie,54353,CLINIQUE MEDICALE LAC DROLET,"695 RUE POULIN CP 39, LAC DROLET, QC, G0Y 1C0",,1159.0,ChIJT70dlWpct0wRs70E7Cxnvuw,Jean Cote MD,Lac-Drolet,CA,QC,G0Y 1C0,+1 819-549-2323,,hospital,,45.7209621,-70.8473882,1745790598,hospital,0
Estrie,54359,CLINIQUE MEDICALE RICHMOND,"170 GOUIN, RICHMOND, QC, J0B 2H0",,1160.0,ChIJOeYmGADGqkERosQ_enBUFKE,Clinique Medical Richmond,Richmond,CA,QC,J0B 2H0,+1 819-826-5750,,hospital,https://bonjour-sante.ca/uno/clinique/richmond,45.6624242,-72.13916910000002,1745790598,hospital,0
Estrie,54360,CLINIQUE MEDICALE DR JEAN TURCOTTE,"655 BOUL DES ERABLES, VALCOURT, QC, J0E 2L0",,1161.0,ChIJlYh7QXXUt0wRH7kFYD9R6ZA,Turcotte Jean Dr,Valcourt,CA,QC,J0E 2L0,+1 450-532-3464,,hospital,https://bonjour-sante.ca/uno/clinique/cmdrjeanturcotte,45.49624499999999,-72.3099701,1745790598,hospital,0
Estrie,54361,CENTRE DE SANTE SAINT PHILIPPE,"5 RUE ST-PHILIPPE, WINDSOR, QC, J1S 1C9",,1162.0,ChIJ56vwAkPGt0wRNJBMtotj8Xc,Centre De Sante St-Philippe,Windsor,CA,QC,J1S 1C9,+1 819-845-5005,,hospital,,45.573246,-72.0077118,1745790598,hospital,0
Estrie,54362,CLINIQUE MEDICALE WINDSOR,"91 ST GEORGES, WINDSOR, QC, J1S 1J7",,1163.0,ChIJfyd9qeHHt0wRpJFt_btWcW0,Clinique médicale des Papetiers,Windsor,CA,QC,J1S 1J2,+1 819-845-9000,,hospital,https://gmfvalstfrancois.com/,45.5689697,-72.0057678,1745790598,hospital,0
Estrie,54373,SITE EXTERNE ST GEORGES DE WINDSOR,"124 RUE MARCOTTE, ST GEORGES DE WINDSOR, QC, J0A 1J0",,1164.0,ChIJy1VutYuVt0wRYbmsr85ntLE,"GMF des Sources, site Saint-Georges de Windsor",Saint-Georges-de-Windsor,CA,QC,J0A 1J0,+1 819-286-8081,,hospital,https://sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=740439,45.6972961,-71.8461761,1745790598,hospital,0
Estrie,54374,CENTRE DE SANTE STOKE,"202 ROUTE 216, STOKE, QC, J0B 3G0",,1165.0,ChIJhVKKlPywt0wRYM_lTINSkv4,Centre de sante de Stoke,,CA,QC,J0B 3G0,+1 819-543-0511,,hospital,,45.4823423,-71.8333935,1745790598,hospital,0
Estrie,54394,CLINIQUE MEDICALE DU GRANIT,"102-4050 RUE LAVAL, LAC MEGANTIC, QC, G6B 1B1",,1166.0,ChIJXwGUIqVGt0wRsrYhpXxOId8,Gmf Du Granit (Clinique Médicale Du Granit),Lac-Mégantic,CA,QC,G6B 1B1,,,clinic,https://gmfdugranit.com/equipe/,45.5852216,-70.89772839999999,1745790598,clinic,0
Estrie,54395,CLINIQUE SANTE LE FRONTENAC,"6250 RUE SALABERRY, LAC MEGANTIC, QC, G6B 1H8",,1167.0,ChIJtSnTco1Gt0wRSs2ioo_T1-g,Clinique Santé le Frontenac,Lac-Mégantic,CA,QC,G6B 1H8,+1 819-583-0157,,hospital,http://gmfdugranit.com/,45.5729884,-70.8790111,1745790598,hospital,0
Estrie,54403,CLINIQUE DU DRE BARIL,"209-688 RUE PROSPECT, SHERBROOKE, QC, J1H 1A8",,1168.0,ChIJmzfI9vOzt0wRZ3GOxz-VRZE,Dr. Elise Bernier Center for Aesthetic Surgery and Medicine,Sherbrooke,CA,QC,J1J 3M4,+1 819-822-2555,,hospital,http://www.elisebernier.ca/,45.4000634,-71.9104021,1745790598,hospital,0
Estrie,54408,CMU,"240-1280 RUE KING E, SHERBROOKE, QC, J1G 1E4",,1169.0,ChIJ47J-31ayt0wRNRjmZh9UV2w,Centre de santé du Sommet,Sherbrooke,CA,QC,J1G 1E4,+1 819-300-8181,,hospital,https://cdsdusommet.ca/,45.4086814,-71.86020610000001,1745790598,hospital,0
Estrie,54463,CLINIQUE FAMILIALE DU SOMMET,"300-1280 RUE KING E, SHERBROOKE, QC, J1G 1E4",,1170.0,ChIJ47J-31ayt0wRNRjmZh9UV2w,Centre de santé du Sommet,Sherbrooke,CA,QC,J1G 1E4,+1 819-300-8181,,hospital,https://cdsdusommet.ca/,45.4086814,-71.86020610000001,1745790598,hospital,0
Estrie,55044,CLINIQUE MEDICALE DE FLEURIMONT,"204-2340 KING E, SHERBROOKE, QC, J1G 5G8",,1171.0,ChIJF4e9Tl2yt0wRfn7nDRrZ2DU,Clinique Médicale de Fleurimont,Sherbrooke,CA,QC,J1G 5G8,+1 819-563-4462,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=37564,45.4121141,-71.83765029999999,1745790598,hospital,0
Estrie,55050,CENTRE DE SANTE COOKSHIRE,"160 POPE, COOKSHIRE, QC, J0B 1M0",,1172.0,ChIJU0ddHIapt0wR9-MRFBifFX0,Centre De Sante Cookshire,Cookshire-Eaton,CA,QC,J0B 1M0,+1 819-875-5535,,hospital,http://www.gmfhsf.ca/,45.4106503,-71.6350049,1745790598,hospital,0
Estrie,55072,CLINIQUE MEDICALE BROMPTONVILLE,"97 RUE SAINT-LAMBERT, SHERBROOKE, QC, J1C 0N8",,1173.0,ChIJIbtYTGC2t0wRpTGUdA-xgxs,Medical Clinic - Bromptonville,Sherbrooke,CA,QC,J1C 0N8,+1 819-846-2811,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=32506,45.4741259,-71.9399478,1745790598,hospital,0
Estrie,55077,CLINIQUE MEDICALE BELVEDERE,"202-2235 GALT O, SHERBROOKE, QC, J1K 1K6",,1174.0,ChIJI7v0nlqzt0wRQkZ9d0qtqwQ,Clinique Medicale Belvedere,Sherbrooke,CA,QC,J1K 1K6,+1 819-563-4244,,hospital,https://www.cliniquebelvedere.ca/contact,45.38727360000001,-71.92776239999999,1745790598,hospital,0
